job_id,prompt_idx,config,psnr,ssim,mse,lpips
000000000100,2,improved_fp16_cache,49.042415618896484,0.9973137378692627,1.2466898624552414e-05,0.0010910974815487862
000000000101,0,improved_fp16_cache,47.57876205444336,0.9978086948394775,1.7463187759858556e-05,0.0004410708788782358
000000000101,1,improved_fp16_cache,46.81660461425781,0.9977763891220093,2.081322054436896e-05,0.0005264868959784508
000000000101,2,improved_fp16_cache,46.18277359008789,0.9979113936424255,2.408366162853781e-05,0.0005337031907401979
000000000102,0,improved_fp16_cache,47.42629623413086,0.9976191520690918,1.8087152056978084e-05,0.0007628801977261901
000000000102,1,improved_fp16_cache,47.45014572143555,0.9973549246788025,1.7988104445976205e-05,0.0009191319695673883
000000000102,2,improved_fp16_cache,51.515037536621094,0.9981381297111511,7.054984962451272e-06,0.0003954759449698031
000000000103,0,improved_fp16_cache,49.82796859741211,0.997231662273407,1.0404059139546007e-05,0.0007917757029645145
000000000103,1,improved_fp16_cache,48.925926208496094,0.9973556399345398,1.2805806363758165e-05,0.0009787073358893394
000000000103,2,improved_fp16_cache,49.26201248168945,0.9969558715820312,1.185218570753932e-05,0.0013731846120208502
000000000104,0,improved_fp16_cache,52.83401107788086,0.998729407787323,5.207133199292002e-06,0.0003729363961610943
000000000104,1,improved_fp16_cache,49.80320739746094,0.9979738593101501,1.0463544640515465e-05,0.0011476752115413547
000000000104,2,improved_fp16_cache,50.95879364013672,0.9981130361557007,8.019009328563698e-06,0.0008881738176569343
000000000105,0,improved_fp16_cache,43.274444580078125,0.9971444010734558,4.7049539716681466e-05,0.0014600565191358328
000000000105,1,improved_fp16_cache,42.78989791870117,0.9967331886291504,5.2602950745495036e-05,0.001840385957621038
000000000105,2,improved_fp16_cache,45.91380310058594,0.99815434217453,2.5622386601753533e-05,0.0010581912938505411
000000000106,0,improved_fp16_cache,51.25518798828125,0.9985641837120056,7.4899871833622456e-06,0.000573535799048841
000000000106,1,improved_fp16_cache,52.11855697631836,0.9986472129821777,6.139653578429716e-06,0.0004310915246605873
000000000106,2,improved_fp16_cache,51.393184661865234,0.9985922574996948,7.255737273226259e-06,0.0004258084809407592
000000000107,0,improved_fp16_cache,38.94386672973633,0.99382483959198,0.00012753014743793756,0.0030222004279494286
000000000107,1,improved_fp16_cache,44.06926727294922,0.9971287250518799,3.9180773455882445e-05,0.0013902754290029407
000000000107,2,improved_fp16_cache,49.45022964477539,0.9984447360038757,1.1349504347890615e-05,0.00026511208852753043
000000000108,0,improved_fp16_cache,45.00721740722656,0.9961935877799988,3.157024548272602e-05,0.0011147368932142854
000000000108,1,improved_fp16_cache,50.323081970214844,0.9978262782096863,9.283066901843995e-06,0.0006845449679531157
000000000108,2,improved_fp16_cache,51.88111114501953,0.997984766960144,6.48468267172575e-06,0.0005140369175933301
000000000109,0,improved_fp16_cache,46.4982795715332,0.9978565573692322,2.239606146758888e-05,0.0007474911399185658
000000000109,1,improved_fp16_cache,45.820682525634766,0.9968745708465576,2.6177693143836223e-05,0.001700983615592122
000000000109,2,improved_fp16_cache,45.411720275878906,0.9977401494979858,2.876259350159671e-05,0.0009489055373705924
000000000110,0,improved_fp16_cache,51.073028564453125,0.9977620840072632,7.810826900822576e-06,0.0006845734897069633
000000000110,1,improved_fp16_cache,51.009132385253906,0.9979531168937683,7.926592843432445e-06,0.0009510843083262444
000000000110,2,improved_fp16_cache,45.162315368652344,0.9971871376037598,3.04626883007586e-05,0.0010453363647684455
000000000111,0,improved_fp16_cache,48.1429328918457,0.9978146553039551,1.5335797797888517e-05,0.0008810365106910467
000000000111,1,improved_fp16_cache,47.40578842163086,0.9978655576705933,1.8172764612245373e-05,0.0008438978111371398
000000000111,2,improved_fp16_cache,44.892818450927734,0.9973067045211792,3.2412910513812676e-05,0.001143225352279842
000000000112,0,improved_fp16_cache,43.92858123779297,0.9978963732719421,4.047077527502552e-05,0.001316131791099906
000000000112,1,improved_fp16_cache,46.29969024658203,0.9982759952545166,2.3443959435098805e-05,0.0009371076594106853
000000000112,2,improved_fp16_cache,49.26904296875,0.9985822439193726,1.1833021744678263e-05,0.0006499000592157245
000000000113,0,improved_fp16_cache,48.18863296508789,0.99809730052948,1.5175271073530894e-05,0.0006534782005473971
000000000113,1,improved_fp16_cache,49.534976959228516,0.9981482028961182,1.1130175153084565e-05,0.0007760656299069524
000000000113,2,improved_fp16_cache,48.21208190917969,0.9979859590530396,1.5093549336597789e-05,0.0007742667221464217
000000000114,0,improved_fp16_cache,48.897586822509766,0.9979740381240845,1.2889658137282822e-05,0.0007173935300670564
000000000114,1,improved_fp16_cache,50.301483154296875,0.9974188804626465,9.329352906206623e-06,0.0005726228700950742
000000000114,2,improved_fp16_cache,50.226444244384766,0.9983334541320801,9.491953278484289e-06,0.0005004960694350302
000000000115,0,improved_fp16_cache,52.97310256958008,0.9973373413085938,5.043007604399463e-06,0.000547279545571655
000000000115,1,improved_fp16_cache,54.872642517089844,0.9980628490447998,3.25638188769517e-06,0.000655416923109442
000000000115,2,improved_fp16_cache,53.03644561767578,0.9978811144828796,4.969988822267624e-06,0.00069964345311746
000000000116,0,improved_fp16_cache,50.82126998901367,0.9988843202590942,8.27699841465801e-06,0.0005250159883871675
000000000116,1,improved_fp16_cache,50.41278076171875,0.9989618062973022,9.093303560803179e-06,0.00031381682492792606
